train_number,train_name,from_station_name,to_station_name,distance_km,district,dfsi,historical_flood_events,flood_proneness
12235,DIBRUGARH - NEW DELHI Rajdhani Exp,DIBRUGARH,NEW DELHI,2453.0,Ghazipur,16.433974169994748,1.0,Very High
12235,DIBRUGARH - NEW DELHI Rajdhani Exp,DIBRUGARH,NEW DELHI,2453.0,Vaishali,16.699429152017437,45.0,Very High
12235,DIBRUGARH - NEW DELHI Rajdhani Exp,DIBRUGARH,NEW DELHI,2453.0,Jaunpur,16.67693934713436,47.0,Very High
12235,DIBRUGARH - NEW DELHI Rajdhani Exp,DIBRUGARH,NEW DELHI,2453.0,Ballia,18.282412575936064,65.0,Very High
12235,DIBRUGARH - NEW DELHI Rajdhani Exp,DIBRUGARH,NEW DELHI,2453.0,Saran,17.163889217193876,52.0,Very High
12235,DIBRUGARH - NEW DELHI Rajdhani Exp,DIBRUGARH,NEW DELHI,2453.0,Katihar,17.361725993584006,65.0,Very High
12235,DIBRUGARH - NEW DELHI Rajdhani Exp,DIBRUGARH,NEW DELHI,2453.0,Samastipur,17.76199430185416,57.0,Very High
12235,DIBRUGARH - NEW DELHI Rajdhani Exp,DIBRUGARH,NEW DELHI,2453.0,Uttar Dinajpur,14.792902568137231,0.0,High
12235,DIBRUGARH - NEW DELHI Rajdhani Exp,DIBRUGARH,NEW DELHI,2453.0,Dhuburi,,,
12235,DIBRUGARH - NEW DELHI Rajdhani Exp,DIBRUGARH,NEW DELHI,2453.0,Dimapur,8.881072108678037,3.0,Moderate
12235,DIBRUGARH - NEW DELHI Rajdhani Exp,DIBRUGARH,NEW DELHI,2453.0,Karbi Anglong,15.362021962889797,74.0,High
12235,DIBRUGARH - NEW DELHI Rajdhani Exp,DIBRUGARH,NEW DELHI,2453.0,Nagaon,17.238952599430498,178.0,Very High
12235,DIBRUGARH - NEW DELHI Rajdhani Exp,DIBRUGARH,NEW DELHI,2453.0,Kamrup,17.51092316732499,181.0,Very High
12235,DIBRUGARH - NEW DELHI Rajdhani Exp,DIBRUGARH,NEW DELHI,2453.0,Muzaffarpur,18.28701590256185,63.0,Very High
12235,DIBRUGARH - NEW DELHI Rajdhani Exp,DIBRUGARH,NEW DELHI,2453.0,Marigaon,,,
12235,DIBRUGARH - NEW DELHI Rajdhani Exp,DIBRUGARH,NEW DELHI,2453.0,Golaghat,16.50027274094674,132.0,Very High
12235,DIBRUGARH - NEW DELHI Rajdhani Exp,DIBRUGARH,NEW DELHI,2453.0,Barpeta,17.072155278812332,165.0,Very High
12235,DIBRUGARH - NEW DELHI Rajdhani Exp,DIBRUGARH,NEW DELHI,2453.0,Nalbari,15.551852487901126,136.0,High
12235,DIBRUGARH - NEW DELHI Rajdhani Exp,DIBRUGARH,NEW DELHI,2453.0,Jorhat,16.78312101435033,136.0,Very High
12235,DIBRUGARH - NEW DELHI Rajdhani Exp,DIBRUGARH,NEW DELHI,2453.0,Kishanganj,15.818143694114555,44.0,High
12235,DIBRUGARH - NEW DELHI Rajdhani Exp,DIBRUGARH,NEW DELHI,2453.0,Kochbihar,,,
12235,DIBRUGARH - NEW DELHI Rajdhani Exp,DIBRUGARH,NEW DELHI,2453.0,Bongaigaon,15.001631836615058,89.0,High
12235,DIBRUGARH - NEW DELHI Rajdhani Exp,DIBRUGARH,NEW DELHI,2453.0,Kokrajhar,15.045468181811822,74.0,High
12235,DIBRUGARH - NEW DELHI Rajdhani Exp,DIBRUGARH,NEW DELHI,2453.0,Jalpaiguri,18.00303602720487,55.0,Very High
12235,DIBRUGARH - NEW DELHI Rajdhani Exp,DIBRUGARH,NEW DELHI,2453.0,Darjiling,18.01898148587533,0.0,Very High
12235,DIBRUGARH - NEW DELHI Rajdhani Exp,DIBRUGARH,NEW DELHI,2453.0,Sibsagar,,,
12235,DIBRUGARH - NEW DELHI Rajdhani Exp,DIBRUGARH,NEW DELHI,2453.0,Dibrugarh,18.06823270299057,155.0,Very High
12235,DIBRUGARH - NEW DELHI Rajdhani Exp,DIBRUGARH,NEW DELHI,2453.0,Pratapgarh,17.176322542772045,57.0,Very High
12235,DIBRUGARH - NEW DELHI Rajdhani Exp,DIBRUGARH,NEW DELHI,2453.0,Rae Bareli,14.578343910610434,35.0,High
12235,DIBRUGARH - NEW DELHI Rajdhani Exp,DIBRUGARH,NEW DELHI,2453.0,Sultanpur,16.055801690738456,46.0,Very High
12235,DIBRUGARH - NEW DELHI Rajdhani Exp,DIBRUGARH,NEW DELHI,2453.0,Lucknow,16.858658560379418,52.0,Very High
12235,DIBRUGARH - NEW DELHI Rajdhani Exp,DIBRUGARH,NEW DELHI,2453.0,Bara Banki,17.20010241203816,71.0,Very High
12235,DIBRUGARH - NEW DELHI Rajdhani Exp,DIBRUGARH,NEW DELHI,2453.0,Hardoi,16.246358522053228,46.0,Very High
12235,DIBRUGARH - NEW DELHI Rajdhani Exp,DIBRUGARH,NEW DELHI,2453.0,Shahjahanpur,15.810738427976837,37.0,High
12235,DIBRUGARH - NEW DELHI Rajdhani Exp,DIBRUGARH,NEW DELHI,2453.0,Delhi,,,
12235,DIBRUGARH - NEW DELHI Rajdhani Exp,DIBRUGARH,NEW DELHI,2453.0,Ghaziabad,14.894861635598293,32.0,High
12235,DIBRUGARH - NEW DELHI Rajdhani Exp,DIBRUGARH,NEW DELHI,2453.0,Bareilly,16.485703008265663,43.0,Very High
12235,DIBRUGARH - NEW DELHI Rajdhani Exp,DIBRUGARH,NEW DELHI,2453.0,Rampur,14.611820675964706,32.0,High
12235,DIBRUGARH - NEW DELHI Rajdhani Exp,DIBRUGARH,NEW DELHI,2453.0,Jyotiba Phule Nagar,,,
12235,DIBRUGARH - NEW DELHI Rajdhani Exp,DIBRUGARH,NEW DELHI,2453.0,Moradabad,16.170468649462784,37.0,Very High
12235,DIBRUGARH - NEW DELHI Rajdhani Exp,DIBRUGARH,NEW DELHI,2453.0,Gautam Buddha Nagar,15.137927295438988,29.0,High
12236,NEW DELHI - DIBRUGARH Rajdhani Exp,NEW DELHI,DIBRUGARH,2474.0,Varanasi,17.20928123007672,55.0,Very High
12236,NEW DELHI - DIBRUGARH Rajdhani Exp,NEW DELHI,DIBRUGARH,2474.0,North Cachar Hills,,,
12236,NEW DELHI - DIBRUGARH Rajdhani Exp,NEW DELHI,DIBRUGARH,2474.0,Maldah,18.258130027039368,17.0,Very High
12236,NEW DELHI - DIBRUGARH Rajdhani Exp,NEW DELHI,DIBRUGARH,2474.0,Bhagalpur,17.604486494190635,54.0,Very High
12236,NEW DELHI - DIBRUGARH Rajdhani Exp,NEW DELHI,DIBRUGARH,2474.0,Khagaria,17.067464382639127,53.0,Very High
12236,NEW DELHI - DIBRUGARH Rajdhani Exp,NEW DELHI,DIBRUGARH,2474.0,Begusarai,17.41078092869951,50.0,Very High
12236,NEW DELHI - DIBRUGARH Rajdhani Exp,NEW DELHI,DIBRUGARH,2474.0,Ghazipur,16.433974169994748,1.0,Very High
12236,NEW DELHI - DIBRUGARH Rajdhani Exp,NEW DELHI,DIBRUGARH,2474.0,Vaishali,16.699429152017437,45.0,Very High
12236,NEW DELHI - DIBRUGARH Rajdhani Exp,NEW DELHI,DIBRUGARH,2474.0,Jaunpur,16.67693934713436,47.0,Very High
12236,NEW DELHI - DIBRUGARH Rajdhani Exp,NEW DELHI,DIBRUGARH,2474.0,Ballia,18.282412575936064,65.0,Very High
12236,NEW DELHI - DIBRUGARH Rajdhani Exp,NEW DELHI,DIBRUGARH,2474.0,Saran,17.163889217193876,52.0,Very High
12236,NEW DELHI - DIBRUGARH Rajdhani Exp,NEW DELHI,DIBRUGARH,2474.0,Katihar,17.361725993584006,65.0,Very High
12236,NEW DELHI - DIBRUGARH Rajdhani Exp,NEW DELHI,DIBRUGARH,2474.0,Samastipur,17.76199430185416,57.0,Very High
12236,NEW DELHI - DIBRUGARH Rajdhani Exp,NEW DELHI,DIBRUGARH,2474.0,Uttar Dinajpur,14.792902568137231,0.0,High
12236,NEW DELHI - DIBRUGARH Rajdhani Exp,NEW DELHI,DIBRUGARH,2474.0,Dhuburi,,,
12236,NEW DELHI - DIBRUGARH Rajdhani Exp,NEW DELHI,DIBRUGARH,2474.0,Dimapur,8.881072108678037,3.0,Moderate
12236,NEW DELHI - DIBRUGARH Rajdhani Exp,NEW DELHI,DIBRUGARH,2474.0,Karbi Anglong,15.362021962889797,74.0,High
12236,NEW DELHI - DIBRUGARH Rajdhani Exp,NEW DELHI,DIBRUGARH,2474.0,Nagaon,17.238952599430498,178.0,Very High
12236,NEW DELHI - DIBRUGARH Rajdhani Exp,NEW DELHI,DIBRUGARH,2474.0,Kamrup,17.51092316732499,181.0,Very High
12236,NEW DELHI - DIBRUGARH Rajdhani Exp,NEW DELHI,DIBRUGARH,2474.0,Muzaffarpur,18.28701590256185,63.0,Very High
12236,NEW DELHI - DIBRUGARH Rajdhani Exp,NEW DELHI,DIBRUGARH,2474.0,Marigaon,,,
12236,NEW DELHI - DIBRUGARH Rajdhani Exp,NEW DELHI,DIBRUGARH,2474.0,Golaghat,16.50027274094674,132.0,Very High
12236,NEW DELHI - DIBRUGARH Rajdhani Exp,NEW DELHI,DIBRUGARH,2474.0,Barpeta,17.072155278812332,165.0,Very High
12236,NEW DELHI - DIBRUGARH Rajdhani Exp,NEW DELHI,DIBRUGARH,2474.0,Nalbari,15.551852487901126,136.0,High
12236,NEW DELHI - DIBRUGARH Rajdhani Exp,NEW DELHI,DIBRUGARH,2474.0,Jorhat,16.78312101435033,136.0,Very High
12236,NEW DELHI - DIBRUGARH Rajdhani Exp,NEW DELHI,DIBRUGARH,2474.0,Kishanganj,15.818143694114555,44.0,High
12236,NEW DELHI - DIBRUGARH Rajdhani Exp,NEW DELHI,DIBRUGARH,2474.0,Kochbihar,,,
12236,NEW DELHI - DIBRUGARH Rajdhani Exp,NEW DELHI,DIBRUGARH,2474.0,Bongaigaon,15.001631836615058,89.0,High
12236,NEW DELHI - DIBRUGARH Rajdhani Exp,NEW DELHI,DIBRUGARH,2474.0,Kokrajhar,15.045468181811822,74.0,High
12236,NEW DELHI - DIBRUGARH Rajdhani Exp,NEW DELHI,DIBRUGARH,2474.0,Jalpaiguri,18.00303602720487,55.0,Very High
12236,NEW DELHI - DIBRUGARH Rajdhani Exp,NEW DELHI,DIBRUGARH,2474.0,Darjiling,18.01898148587533,0.0,Very High
12236,NEW DELHI - DIBRUGARH Rajdhani Exp,NEW DELHI,DIBRUGARH,2474.0,Sibsagar,,,
12236,NEW DELHI - DIBRUGARH Rajdhani Exp,NEW DELHI,DIBRUGARH,2474.0,Dibrugarh,18.06823270299057,155.0,Very High
12236,NEW DELHI - DIBRUGARH Rajdhani Exp,NEW DELHI,DIBRUGARH,2474.0,Pratapgarh,17.176322542772045,57.0,Very High
12236,NEW DELHI - DIBRUGARH Rajdhani Exp,NEW DELHI,DIBRUGARH,2474.0,Rae Bareli,14.578343910610434,35.0,High
12236,NEW DELHI - DIBRUGARH Rajdhani Exp,NEW DELHI,DIBRUGARH,2474.0,Sultanpur,16.055801690738456,46.0,Very High
12236,NEW DELHI - DIBRUGARH Rajdhani Exp,NEW DELHI,DIBRUGARH,2474.0,Lucknow,16.858658560379418,52.0,Very High
12236,NEW DELHI - DIBRUGARH Rajdhani Exp,NEW DELHI,DIBRUGARH,2474.0,Bara Banki,17.20010241203816,71.0,Very High
12236,NEW DELHI - DIBRUGARH Rajdhani Exp,NEW DELHI,DIBRUGARH,2474.0,Hardoi,16.246358522053228,46.0,Very High
12236,NEW DELHI - DIBRUGARH Rajdhani Exp,NEW DELHI,DIBRUGARH,2474.0,Shahjahanpur,15.810738427976837,37.0,High
12236,NEW DELHI - DIBRUGARH Rajdhani Exp,NEW DELHI,DIBRUGARH,2474.0,Delhi,,,
12236,NEW DELHI - DIBRUGARH Rajdhani Exp,NEW DELHI,DIBRUGARH,2474.0,Ghaziabad,14.894861635598293,32.0,High
12236,NEW DELHI - DIBRUGARH Rajdhani Exp,NEW DELHI,DIBRUGARH,2474.0,Bareilly,16.485703008265663,43.0,Very High
12236,NEW DELHI - DIBRUGARH Rajdhani Exp,NEW DELHI,DIBRUGARH,2474.0,Rampur,14.611820675964706,32.0,High
12236,NEW DELHI - DIBRUGARH Rajdhani Exp,NEW DELHI,DIBRUGARH,2474.0,Jyotiba Phule Nagar,,,
12236,NEW DELHI - DIBRUGARH Rajdhani Exp,NEW DELHI,DIBRUGARH,2474.0,Moradabad,16.170468649462784,37.0,Very High
12236,NEW DELHI - DIBRUGARH Rajdhani Exp,NEW DELHI,DIBRUGARH,2474.0,Gautam Buddha Nagar,15.137927295438988,29.0,High
12237,Varanasi-Jammu Tawi SF Express,VARANASI JN,JAMMU TAWI,1261.0,Varanasi,17.20928123007672,55.0,Very High
12237,Varanasi-Jammu Tawi SF Express,VARANASI JN,JAMMU TAWI,1261.0,Jaunpur,16.67693934713436,47.0,Very High
12237,Varanasi-Jammu Tawi SF Express,VARANASI JN,JAMMU TAWI,1261.0,Pratapgarh,17.176322542772045,57.0,Very High
12237,Varanasi-Jammu Tawi SF Express,VARANASI JN,JAMMU TAWI,1261.0,Rae Bareli,14.578343910610434,35.0,High
12237,Varanasi-Jammu Tawi SF Express,VARANASI JN,JAMMU TAWI,1261.0,Sultanpur,16.055801690738456,46.0,Very High
12237,Varanasi-Jammu Tawi SF Express,VARANASI JN,JAMMU TAWI,1261.0,Lucknow,16.858658560379418,52.0,Very High
12237,Varanasi-Jammu Tawi SF Express,VARANASI JN,JAMMU TAWI,1261.0,Bara Banki,17.20010241203816,71.0,Very High
12237,Varanasi-Jammu Tawi SF Express,VARANASI JN,JAMMU TAWI,1261.0,Hardoi,16.246358522053228,46.0,Very High
12237,Varanasi-Jammu Tawi SF Express,VARANASI JN,JAMMU TAWI,1261.0,Shahjahanpur,15.810738427976837,37.0,High
12237,Varanasi-Jammu Tawi SF Express,VARANASI JN,JAMMU TAWI,1261.0,Saharanpur,17.04140679871483,36.0,Very High
12237,Varanasi-Jammu Tawi SF Express,VARANASI JN,JAMMU TAWI,1261.0,Bareilly,16.485703008265663,43.0,Very High
12237,Varanasi-Jammu Tawi SF Express,VARANASI JN,JAMMU TAWI,1261.0,Rampur,14.611820675964706,32.0,High
12237,Varanasi-Jammu Tawi SF Express,VARANASI JN,JAMMU TAWI,1261.0,Jyotiba Phule Nagar,,,
12237,Varanasi-Jammu Tawi SF Express,VARANASI JN,JAMMU TAWI,1261.0,Moradabad,16.170468649462784,37.0,Very High
12237,Varanasi-Jammu Tawi SF Express,VARANASI JN,JAMMU TAWI,1261.0,Bijnor,15.029465062390958,31.0,High
12237,Varanasi-Jammu Tawi SF Express,VARANASI JN,JAMMU TAWI,1261.0,Haridwar,,,
12237,Varanasi-Jammu Tawi SF Express,VARANASI JN,JAMMU TAWI,1261.0,Yamuna Nagar,,,
12237,Varanasi-Jammu Tawi SF Express,VARANASI JN,JAMMU TAWI,1261.0,Ambala,14.403936732301004,33.0,High
12237,Varanasi-Jammu Tawi SF Express,VARANASI JN,JAMMU TAWI,1261.0,Jammu,17.046325534618752,47.0,Very High
12237,Varanasi-Jammu Tawi SF Express,VARANASI JN,JAMMU TAWI,1261.0,Patiala,16.73168616422408,53.0,Very High
12237,Varanasi-Jammu Tawi SF Express,VARANASI JN,JAMMU TAWI,1261.0,Fatehgarh Sahib,12.183871093468309,28.0,High
12237,Varanasi-Jammu Tawi SF Express,VARANASI JN,JAMMU TAWI,1261.0,Ludhiana,15.295306737527335,38.0,High
12237,Varanasi-Jammu Tawi SF Express,VARANASI JN,JAMMU TAWI,1261.0,Jalandhar,16.12634939775498,46.0,Very High
12237,Varanasi-Jammu Tawi SF Express,VARANASI JN,JAMMU TAWI,1261.0,Kapurthala,14.437077915657298,40.0,High
12237,Varanasi-Jammu Tawi SF Express,VARANASI JN,JAMMU TAWI,1261.0,Hoshiarpur,14.345076149771591,41.0,High
12237,Varanasi-Jammu Tawi SF Express,VARANASI JN,JAMMU TAWI,1261.0,Kangra,15.827797199316024,100.0,High
12237,Varanasi-Jammu Tawi SF Express,VARANASI JN,JAMMU TAWI,1261.0,Gurdaspur,15.565982611007676,45.0,High
12237,Varanasi-Jammu Tawi SF Express,VARANASI JN,JAMMU TAWI,1261.0,Kathua,13.453405870231894,29.0,High
12238,Jammu-Varanasi SF Express,JAMMU TAWI,VARANASI JN,1261.0,Varanasi,17.20928123007672,55.0,Very High
12238,Jammu-Varanasi SF Express,JAMMU TAWI,VARANASI JN,1261.0,Jaunpur,16.67693934713436,47.0,Very High
12238,Jammu-Varanasi SF Express,JAMMU TAWI,VARANASI JN,1261.0,Pratapgarh,17.176322542772045,57.0,Very High
12238,Jammu-Varanasi SF Express,JAMMU TAWI,VARANASI JN,1261.0,Rae Bareli,14.578343910610434,35.0,High
12238,Jammu-Varanasi SF Express,JAMMU TAWI,VARANASI JN,1261.0,Sultanpur,16.055801690738456,46.0,Very High
12238,Jammu-Varanasi SF Express,JAMMU TAWI,VARANASI JN,1261.0,Lucknow,16.858658560379418,52.0,Very High
12238,Jammu-Varanasi SF Express,JAMMU TAWI,VARANASI JN,1261.0,Bara Banki,17.20010241203816,71.0,Very High
12238,Jammu-Varanasi SF Express,JAMMU TAWI,VARANASI JN,1261.0,Hardoi,16.246358522053228,46.0,Very High
12238,Jammu-Varanasi SF Express,JAMMU TAWI,VARANASI JN,1261.0,Shahjahanpur,15.810738427976837,37.0,High
12238,Jammu-Varanasi SF Express,JAMMU TAWI,VARANASI JN,1261.0,Saharanpur,17.04140679871483,36.0,Very High
12238,Jammu-Varanasi SF Express,JAMMU TAWI,VARANASI JN,1261.0,Bareilly,16.485703008265663,43.0,Very High
12238,Jammu-Varanasi SF Express,JAMMU TAWI,VARANASI JN,1261.0,Rampur,14.611820675964706,32.0,High
12238,Jammu-Varanasi SF Express,JAMMU TAWI,VARANASI JN,1261.0,Jyotiba Phule Nagar,,,
12238,Jammu-Varanasi SF Express,JAMMU TAWI,VARANASI JN,1261.0,Moradabad,16.170468649462784,37.0,Very High
12238,Jammu-Varanasi SF Express,JAMMU TAWI,VARANASI JN,1261.0,Bijnor,15.029465062390958,31.0,High
12238,Jammu-Varanasi SF Express,JAMMU TAWI,VARANASI JN,1261.0,Haridwar,,,
12238,Jammu-Varanasi SF Express,JAMMU TAWI,VARANASI JN,1261.0,Yamuna Nagar,,,
12238,Jammu-Varanasi SF Express,JAMMU TAWI,VARANASI JN,1261.0,Ambala,14.403936732301004,33.0,High
12238,Jammu-Varanasi SF Express,JAMMU TAWI,VARANASI JN,1261.0,Jammu,17.046325534618752,47.0,Very High
12238,Jammu-Varanasi SF Express,JAMMU TAWI,VARANASI JN,1261.0,Patiala,16.73168616422408,53.0,Very High
12238,Jammu-Varanasi SF Express,JAMMU TAWI,VARANASI JN,1261.0,Fatehgarh Sahib,12.183871093468309,28.0,High
12238,Jammu-Varanasi SF Express,JAMMU TAWI,VARANASI JN,1261.0,Ludhiana,15.295306737527335,38.0,High
12238,Jammu-Varanasi SF Express,JAMMU TAWI,VARANASI JN,1261.0,Jalandhar,16.12634939775498,46.0,Very High
12238,Jammu-Varanasi SF Express,JAMMU TAWI,VARANASI JN,1261.0,Kapurthala,14.437077915657298,40.0,High
12238,Jammu-Varanasi SF Express,JAMMU TAWI,VARANASI JN,1261.0,Hoshiarpur,14.345076149771591,41.0,High
12238,Jammu-Varanasi SF Express,JAMMU TAWI,VARANASI JN,1261.0,Kangra,15.827797199316024,100.0,High
12238,Jammu-Varanasi SF Express,JAMMU TAWI,VARANASI JN,1261.0,Gurdaspur,15.565982611007676,45.0,High
12238,Jammu-Varanasi SF Express,JAMMU TAWI,VARANASI JN,1261.0,Kathua,13.453405870231894,29.0,High
12241,Chandigarh-Amritsar Duronto Express,CHANDIGARH,AMRITSAR JN,267.0,Chandigarh,8.444719669556333,19.0,Moderate
12241,Chandigarh-Amritsar Duronto Express,CHANDIGARH,AMRITSAR JN,267.0,Rupnagar,14.55015296383351,41.0,High
12241,Chandigarh-Amritsar Duronto Express,CHANDIGARH,AMRITSAR JN,267.0,Fatehgarh Sahib,12.183871093468309,28.0,High
12241,Chandigarh-Amritsar Duronto Express,CHANDIGARH,AMRITSAR JN,267.0,Ludhiana,15.295306737527335,38.0,High
12241,Chandigarh-Amritsar Duronto Express,CHANDIGARH,AMRITSAR JN,267.0,Jalandhar,16.12634939775498,46.0,Very High
12241,Chandigarh-Amritsar Duronto Express,CHANDIGARH,AMRITSAR JN,267.0,Kapurthala,14.437077915657298,40.0,High
12241,Chandigarh-Amritsar Duronto Express,CHANDIGARH,AMRITSAR JN,267.0,Amritsar,16.326198333448385,49.0,Very High
12242,Amritsar-Chandigarh Duronto Express,AMRITSAR JN,CHANDIGARH,267.0,Chandigarh,8.444719669556333,19.0,Moderate
12242,Amritsar-Chandigarh Duronto Express,AMRITSAR JN,CHANDIGARH,267.0,Rupnagar,14.55015296383351,41.0,High
12242,Amritsar-Chandigarh Duronto Express,AMRITSAR JN,CHANDIGARH,267.0,Fatehgarh Sahib,12.183871093468309,28.0,High
12242,Amritsar-Chandigarh Duronto Express,AMRITSAR JN,CHANDIGARH,267.0,Ludhiana,15.295306737527335,38.0,High
12242,Amritsar-Chandigarh Duronto Express,AMRITSAR JN,CHANDIGARH,267.0,Jalandhar,16.12634939775498,46.0,Very High
12242,Amritsar-Chandigarh Duronto Express,AMRITSAR JN,CHANDIGARH,267.0,Kapurthala,14.437077915657298,40.0,High
12242,Amritsar-Chandigarh Duronto Express,AMRITSAR JN,CHANDIGARH,267.0,Amritsar,16.326198333448385,49.0,Very High
12243,Chennai Central-Coimbatore AC Duronto Express,CHENNAI CENTRAL,COIMBATORE JN,497.0,Namakkal,13.186444809565328,13.0,High
12243,Chennai Central-Coimbatore AC Duronto Express,CHENNAI CENTRAL,COIMBATORE JN,497.0,Salem,14.8645723747814,16.0,High
12243,Chennai Central-Coimbatore AC Duronto Express,CHENNAI CENTRAL,COIMBATORE JN,497.0,Dharmapuri,12.963906917019216,15.0,High
12243,Chennai Central-Coimbatore AC Duronto Express,CHENNAI CENTRAL,COIMBATORE JN,497.0,Vellore,13.909700707778669,18.0,High
12243,Chennai Central-Coimbatore AC Duronto Express,CHENNAI CENTRAL,COIMBATORE JN,497.0,Kancheepuram,13.470096546622718,15.0,High
12243,Chennai Central-Coimbatore AC Duronto Express,CHENNAI CENTRAL,COIMBATORE JN,497.0,Chennai,16.62215635244921,58.0,Very High
12243,Chennai Central-Coimbatore AC Duronto Express,CHENNAI CENTRAL,COIMBATORE JN,497.0,Thiruvallur,13.673875251994277,20.0,High
12243,Chennai Central-Coimbatore AC Duronto Express,CHENNAI CENTRAL,COIMBATORE JN,497.0,Coimbatore,15.81294135542745,33.0,High
12243,Chennai Central-Coimbatore AC Duronto Express,CHENNAI CENTRAL,COIMBATORE JN,497.0,Erode,14.637086139673444,17.0,High
12244,Coimbatore-Chennai Central AC Duronto Express,COIMBATORE JN,CHENNAI CENTRAL,497.0,Namakkal,13.186444809565328,13.0,High
12244,Coimbatore-Chennai Central AC Duronto Express,COIMBATORE JN,CHENNAI CENTRAL,497.0,Salem,14.8645723747814,16.0,High
12244,Coimbatore-Chennai Central AC Duronto Express,COIMBATORE JN,CHENNAI CENTRAL,497.0,Dharmapuri,12.963906917019216,15.0,High
12244,Coimbatore-Chennai Central AC Duronto Express,COIMBATORE JN,CHENNAI CENTRAL,497.0,Vellore,13.909700707778669,18.0,High
12244,Coimbatore-Chennai Central AC Duronto Express,COIMBATORE JN,CHENNAI CENTRAL,497.0,Kancheepuram,13.470096546622718,15.0,High
12244,Coimbatore-Chennai Central AC Duronto Express,COIMBATORE JN,CHENNAI CENTRAL,497.0,Chennai,16.62215635244921,58.0,Very High
12244,Coimbatore-Chennai Central AC Duronto Express,COIMBATORE JN,CHENNAI CENTRAL,497.0,Thiruvallur,13.673875251994277,20.0,High
12244,Coimbatore-Chennai Central AC Duronto Express,COIMBATORE JN,CHENNAI CENTRAL,497.0,Coimbatore,15.81294135542745,33.0,High
12244,Coimbatore-Chennai Central AC Duronto Express,COIMBATORE JN,CHENNAI CENTRAL,497.0,Erode,14.637086139673444,17.0,High
12245,HOWRAH - YESVANTPUR AC Duronto Exp,HOWRAH JN,YESVANTPUR JN,1946.0,Vishakhapatnam,,,
12245,HOWRAH - YESVANTPUR AC Duronto Exp,HOWRAH JN,YESVANTPUR JN,1946.0,Vizianagaram,15.961001525134424,17.0,High
12245,HOWRAH - YESVANTPUR AC Duronto Exp,HOWRAH JN,YESVANTPUR JN,1946.0,Srikakulam,15.261049338054017,22.0,High
12245,HOWRAH - YESVANTPUR AC Duronto Exp,HOWRAH JN,YESVANTPUR JN,1946.0,Ganjam,17.46172971322325,36.0,Very High
12245,HOWRAH - YESVANTPUR AC Duronto Exp,HOWRAH JN,YESVANTPUR JN,1946.0,Puri,15.10138817904642,42.0,High
12245,HOWRAH - YESVANTPUR AC Duronto Exp,HOWRAH JN,YESVANTPUR JN,1946.0,Khordha,13.849602114839051,29.0,High
12245,HOWRAH - YESVANTPUR AC Duronto Exp,HOWRAH JN,YESVANTPUR JN,1946.0,Cuttack,17.44880793951162,58.0,Very High
12245,HOWRAH - YESVANTPUR AC Duronto Exp,HOWRAH JN,YESVANTPUR JN,1946.0,Jajpur,,,
12245,HOWRAH - YESVANTPUR AC Duronto Exp,HOWRAH JN,YESVANTPUR JN,1946.0,Bhadrak,15.017488855468349,32.0,High
12245,HOWRAH - YESVANTPUR AC Duronto Exp,HOWRAH JN,YESVANTPUR JN,1946.0,Baleshwar,17.31748221832247,53.0,Very High
12245,HOWRAH - YESVANTPUR AC Duronto Exp,HOWRAH JN,YESVANTPUR JN,1946.0,Mayurbhanj,15.016612155483823,31.0,High
12245,HOWRAH - YESVANTPUR AC Duronto Exp,HOWRAH JN,YESVANTPUR JN,1946.0,East Midnapore,,,
12245,HOWRAH - YESVANTPUR AC Duronto Exp,HOWRAH JN,YESVANTPUR JN,1946.0,West Midnapore,,,
12245,HOWRAH - YESVANTPUR AC Duronto Exp,HOWRAH JN,YESVANTPUR JN,1946.0,Haora,,,
12245,HOWRAH - YESVANTPUR AC Duronto Exp,HOWRAH JN,YESVANTPUR JN,1946.0,Vellore,13.909700707778669,18.0,High
12245,HOWRAH - YESVANTPUR AC Duronto Exp,HOWRAH JN,YESVANTPUR JN,1946.0,Chittoor,14.968531993958036,19.0,High
12245,HOWRAH - YESVANTPUR AC Duronto Exp,HOWRAH JN,YESVANTPUR JN,1946.0,Thiruvallur,13.673875251994277,20.0,High
12245,HOWRAH - YESVANTPUR AC Duronto Exp,HOWRAH JN,YESVANTPUR JN,1946.0,Nellore,,,
12245,HOWRAH - YESVANTPUR AC Duronto Exp,HOWRAH JN,YESVANTPUR JN,1946.0,Prakasam,15.737687231974204,32.0,High
12245,HOWRAH - YESVANTPUR AC Duronto Exp,HOWRAH JN,YESVANTPUR JN,1946.0,Guntur,18.83206907033492,33.0,Very High
12245,HOWRAH - YESVANTPUR AC Duronto Exp,HOWRAH JN,YESVANTPUR JN,1946.0,Kolar,14.532189534439569,28.0,High
12245,HOWRAH - YESVANTPUR AC Duronto Exp,HOWRAH JN,YESVANTPUR JN,1946.0,Krishna,15.957324083169675,37.0,High
12245,HOWRAH - YESVANTPUR AC Duronto Exp,HOWRAH JN,YESVANTPUR JN,1946.0,West Godavari,16.38794981720737,39.0,Very High
12245,HOWRAH - YESVANTPUR AC Duronto Exp,HOWRAH JN,YESVANTPUR JN,1946.0,East Godavari,17.021823993758144,39.0,Very High
12245,HOWRAH - YESVANTPUR AC Duronto Exp,HOWRAH JN,YESVANTPUR JN,1946.0,Bangalore Rural,,,
